INDID,PRODID,PRODDESC,CLASSCODE,GROUPCODE
83,164199,Nucleic acid assay for detection and differentiation of influenza a virus subtypes,O,EP
83,164799,Yersinia spp. Reagents,O,IH
83,166101,Parainfluenza multiplex nucleic acid assay,O,OU
83,166242,"Multiplex immunoassay for t. Gondii, rubella, cytomegalovirus and herpes simplex virus 1 and 2",O,PM
83,166243,"Multiplex immunoassay for measles virus, mumps virus, rubella and varicella zoster virus",O,PL
83,166604,Herpes simplex virus nucleic acid amplification assay,O,QO
83,166723,"2009 h1n1 influenza virus (swine origin), nucleic acid or antigen, detection and identification",O,QW
83,166844,T-cell xtend reagent,O,RL
83,166956,"antisera, fluorescent, human metapneumovirus",O,MG
83,166957,"multiplex flow immunoassay, t.gondii, rubella and cmv.",O,MI
83,166958,"novel influenza a virus, a/h5 ns1 protein",O,MS
83,166959,"mycobacterium tuberculosis, cell mediated immune response, enzyme-linked immunospot test",O,JN
83,166960,enzyme linked immunosorbent assay for the detection of lipoarabinomannan antigen of mycobacteria,O,JO
83,167322,Non-sars coronavirus multiplex nucleic acid assay,O,TG
83,167388,Research use only/microbiology,O,TT
83,167663,Methicillin - resistant and sensitive staphylococcus aureus blood culture test-bt,O,US
83,167762,Nucleic amplification assays for the detection of leishmania nucleic acids,O,UZ
83,168022,"Assay, direct, nucleic acid amplification, q fever",O,VF
83,169642,"Immunohistochemical assay, helicobacter pylori",O,WF
83,170102,"Kit, rna detection, human papillomavirus",O,YB
83,170862,Group a streptococcus nucleic acid amplification assay system,O,YZ
83,171022,Influenza a and influenza b multiplex nucleic acid assay,O,ZE
83,171442,Bordetella pertussis dna assay system,O,ZZ
83,171443,Chlamydophila pneumoniae dna assay system,O,ZY
83,171444,Mycoplasma pneumoniae dna assay system,O,ZX
83,171566,C.DIFFICILE TOXIN GENE AMPLIFICATION ASSAY,O,ZN
83,171570,ANTI-JCV ANTIBODY DETECTION ASSAY,O,YP
83,171572,Norovirus serological reagent,O,UC
83,171576,DENGUE SEROLOGICAL REAGENTS,O,SU
83,172202,Measles IgM Immunoassay,P,CL
83,172347,Investigational use only - Microbiology,P,CY
83,172782,"Fungal organisms, nucleic acid-based assay",P,EO
83,172783,Gram-Negative bacteria and associated resistance markers,P,EN
83,172902,"System, nucleic acid-based, mycobacterium tuberculosis complex, resistance marker, direct specimen",P,EU
83,172974,"System, mass spectrometry, maldi tof, microorganism identification, cultured isolates",P,EX
83,173050,"Groups A, C and G Beta-Hemolytic Streptococcus Nucleic Acid Amplification System",P,GX
83,173052,HSV-1 and HSV-2 CNS Nucleic-Acid Based Panel,P,GH
83,173076,Verigene Gram-Positive Blood Culture (GC-GP) Nucleic Acid Test,P,AM
83,173087,"Herpes virus (VZV, HSV1, HSV2), DNA Detection Assay for cutaneous and mucocutaneous lesion samples",P,GI
83,173096,Gastrointestinal pathogen panel multiplex nucleic acid-based assay system,P,CH
83,173097,Gastrointestinal bacterial panel multiplex nucleic acid-based assay system,P,CI
83,173205,Candida species nucleic acid detection system,P,II
83,173325,Reagents for detection of Norovirus Nucleic Acid,P,IQ
83,173335,Leishmania spp. antigen detection assay,P,IT
83,173803,Meningitis/Encephalitis pathogen multiplex nucleic acid detection system,P,LO
83,174223,"System, nucleic acid amplification test, DNA, carbapenem non-susceptible gram negative organism, col",P,MY
83,174318,Multi-Analyte controls,P,MN
83,174321,Device to detect and measure procalcitonin (PCT) in human clinical specimens,P,MT
83,174418,C. Difficile Nucleic Acid Amplification Test Assay,O,MN
83,174450,"System, nucleic acid amplification test, DNA, antimicrobial resistance marker, direct specimen",P,OC
83,174452,"Reagents, Zika Virus nucleic acid",P,OA
83,174458,"Reagents, Ebola Zaire virus (detected in the West Africa outbreak in 2014) nucleic acid",P,OG
83,174547,Vaginitis and bacterial vaginosis nucleic acid detection system,P,QA
83,174550,Microbial colony image assessment system,P,PU
83,174586,Data acquisition software,P,QQ
83,174589,"GBS culture media, selective and differential",P,QZ
83,174592,RT-qPCR Assay for mRNA Transcript Immune Biomarkers,P,RE
83,174593,Procalcitonin assay,P,RI
83,174640,"Devices detecting influenza A, B, and C virus antigens",P,SZ
83,174652,Assay to measure procalcitonin to aid in the risk assessment of critically ill patients on their fir,P,TF
83,174661,"Phenotypic test kit, non-susceptible/elevated MIC organisms, cultured isolates",P,TJ
83,174675,Multiplex flow immunoassay,P,UQ
83,174710,Rickettsia spp. nucleic acid based detection assay,P,VQ
83,174859,Zika virus Serological Reagents,P,YS
83,174861,"FISH (fluorescence in situ hybridization) kit, nucleic acid, Plasmodium sp.",P,YN
83,174914,"Test, urea adult and pediatric (breath),",O,ZA
83,174915,Dengue nucleic acid amplification assay (naat),O,ZB
83,174916,Cytomegalovirus (cmv) dna quantitative assay,P,AB
83,174938,MERS-CoV and common respiratory pathogens multiplex nucleic acid detection system,P,ZF
83,174943,Coccidioides spp. nucleic acid detection system for respiratory specimens,Q,AA
83,174999,Lower respiratory microbial nucleic acid detection system,Q,BH
83,175001,"Mass spectrometry, MALDI TOF, microorganism identification, cultured isolates",Q,BN
83,175003,"System, microbial growth monitor of normally sterile body fluid culture",Q,BQ
83,175030,Direct blood bacterial nucleic acid detection system,Q,BX
83,175044,Assayed quality control material for clinical microbiology assays,Q,CH
83,175058,Dengue virus antigen assay,Q,CU
83,175077,Variola virus nucleic acid-based detection assay,P,RA
83,175081,Non-variola orthopoxvirus real-time PCR primer and probe set,P,BK
83,175092,TRICHOMONAS VAGINALIS NUCLEIC ACID AMPLIFICATION TEST SYSTEM,O,UY
83,175275,Respiratory panel,Q,DP
83,175277,MERS-CoV and common respiratory pathogens semi-quantitative and quantitative multiplex nucleic acid,Q,DS
83,175304,Mycoplasma genitalium nucleic acid detection system,Q,EP
83,175311,Qualitative cytomegalovirus nucleic acid-based detection device for congenital cytomegalovirus infec,Q,DZ
83,175313,Microbial nucleic acid storage and stabilization device,Q,BD
83,175349,Monocyte distribution width quantitative measurement for sepsis risk assessment,Q,FS
83,175482,"System, test, infectious mononucleosis",K,TN
83,175513,Lateral flow immunochromatography assay for host infection biomarkers,Q,GN
83,175514,Zika virus serological reagents,Q,FO
83,175542,Serology tests used for infectious disease screening of blood and plasma donations,Q,HM
83,175583,Nucleic-acid tests used for infectious disease screening of blood and plasma donations,Q,HO
83,175590,Multiple osteoarticular pathogen antigen kit,Q,HV
83,175592,Positive blood culture identification and AST kit,P,RH
83,175608,"Quality control material, genetics, RNA",Q,IG
83,175611,Device to detect antigens of biothreat microbial agents in human clinical specimens,Q,ID
83,175736,Babesia spp. serological reagents,Q,IN
83,175737,Anaplasma spp. and ehrlichia spp. serological reagents,Q,IO
83,175738,Rickettsia spp. (spotted fever group or typhus group) serological reagents,Q,IP
83,175739,Orientia spp. (scrub typhus) serological reagents,Q,IQ
83,175772,Assay for detection of infection in chronic wounds,Q,FA
83,175773,Culture-based short-term incubation antimicrobial resistance assay,Q,IV
83,175819,"Reagents, 2019-novel coronavirus nucleic acid",Q,JR
83,175847,HIV-1 genotyping assay using NGS technology,Q,IC
83,175851,"Reagent, coronavirus serological",Q,KO
83,175852,Coronavirus antigen detection test system.,Q,KP
83,175931,"Stains, microbiologic",J,TS
83,175945,Device to detect or measure nucleic acid from viruses associated with head and neck cancers,O,JY
83,175971,COVID-19 multi-analyte respiratory panel nucleic acid devices,Q,LT
83,175972,COVID-19 test home collection kit devices,Q,LW
83,175997,"Transport medium, notified per the VTM guidance",Q,MC
83,176004,Nucleic acid amplification test for the quantitation of epstein-barr virus (EBV) DNA,Q,LX
83,176006,Nucleic acid amplification test for the quantitation of BK virus (BK) DNA,Q,MI
83,176010,COVID-19 Multi-Analyte Antigen Device,Q,MN
83,176034,A device to detect and identify microbial agents in human clinical specimens that cause fever,Q,MV
83,176038,"Mass spectrometry, microorganism identification, blood culture",Q,NJ
83,176067,Multi-target respiratory specimen nucleic acid test including SARS-CoV-2 and other microbial agents,Q,OF
83,176137,Immunoassay for host biomarkers of infection,Q,PS
83,176188,Automated system for sample preparation and identification of microorganisms from cultured isolates,Q,QV
83,176190,Respiratory specimen nucleic acid SARS-CoV-2 test,Q,QX
83,176191,Culture plate imaging system for qualitative assessment of resistant organisms,Q,QY
83,176195,Device to preserve and stabilize relative abundances of microbial nucleic acids in clinical samples,Q,PO
83,176342,Coronavirus marker detection,Q,SH
83,176345,Orthopedic infection microbial multiplex nucleic acid detection system,Q,SN
83,176644,HIV self-tests,Q,SS
83,176645,Bartonella spp. serological reagents,Q,IM
83,176646,Lab-based HIV NAT diagnostic and/or supplemental test,Q,ST
83,176647,Point of Care HIV serology diagnostic and/or supplemental test,Q,SU
83,176648,Point of Care HIV NAT diagnostic and/or supplemental test,Q,SV
83,176649,NGS whole genome sequencing for SARS-CoV-2 genetic analysis,Q,TA
83,176734,"Test, HIV detection",M,ZF
83,176750,"Reagents, monkeypox virus nucleic acid.",Q,TP
83,176751,"Reagents, non-variola Orthopoxvirus nucleic acid.",Q,TQ
83,176768,Assayed external control material for microbiology nucleic acid amplification (NAT) assays for blood,Q,TM
83,176770,Deformability cytometry for sepsis risk assessment,Q,UT
83,176777,Simple in vitro diagnostic device for the detection of secreted proteins from Bacillus spp. in human,Q,UU
83,176798,A simple point-of-care device to directly detect SARS-CoV-2 viral targets from clinical specimens in,Q,VF
83,176951,Multiplex nucleic acid detection system for biothreat agents,Q,VR
83,176980,SARS-CoV-2 serology test,Q,VP
83,177007,Over-the-counter molecular test to detect SARS-CoV-2,Q,WB
83,177014,Lateral Flow Immunochromatography Assay For Host Biomarkers of Respiratory Infection,Q,XA
83,177022,Simple point-of-care device to detect SAR-CoV-2 nucleic acid targets from clinical specimens in near,Q,WR
83,177084,System for detection of nucleic acid from non-viral microorganism(s) causing STIs using home,Q,YA
83,177091,Over-the-Counter COVID-19 Antigen Test,Q,YT
83,177123,Positive blood culture processor for inoculum preparation used for antimicrobial susceptibility test,Q,ZX
84,21322,"Stimulator, Photic, Evoked Response",G,WE
84,21323,"Stimulator, Electrical, Evoked Response",G,WF
84,21324,"Endoscope, Neurological",G,WG
84,21325,"Discriminator,Two-Point",G,WI
84,21326,"Stimulator, Auditory, Evoked Response",G,WJ
84,21327,"Conditioner, Signal, Physiological",G,WK
84,21328,"Amplifier, Physiological Signal",G,WL
84,21329,"Device, Intracranial Pressure Monitoring",G,WM
84,21330,Nystagmograph,G,WN
84,21331,"Plate, Cranioplasty, Preformed, Alterable",G,WO
84,21332,Electroencephalograph,G,WQ
84,21333,"Generator, Electroencephalograph Test Signal",G,WR
84,21334,"Analyzer, Spectrum, Electroencephalogram Signal",G,WS
84,21335,Ataxiagraph,G,WW
84,21336,"Fork, Tuning",G,WX
84,21337,Pinwheel,G,WY
84,21338,Percussor,G,WZ
84,21339,Esthesiometer,G,XB
84,21340,"Device, Electroconvulsive Therapy",G,XC
84,21341,"Generator, Lesion, Radiofrequency",G,XD
84,21342,Leukotome,G,XE
84,21343,"Device, Surgical, Cryogenic",G,XH
84,21344,"Probe, Radiofrequency Lesion",G,XI
84,21345,"Punch, Skull",G,XJ
84,21346,"Screwdriver, Skullplate",G,XL
84,21347,"Anvil, Skull Plate",G,XM
84,21348,"Plate, Cranioplasty, Preformed, Non-Alterable",G,XN
84,21349,"Strip, Craniosynostosis, Preformed",G,XO
84,21350,Methyl Metacrylate For Cranioplasty,G,XP
84,21351,Dura Substitute,G,XQ
84,21352,"Cover, Burr Hole",G,XR
84,21353,"Monitor, Alpha",G,XS
84,21354,"Monitor, Lesion Temperature",G,XT
84,21355,Echoencephalograph,G,XW
84,21356,"Block, Test, Ultrasonic Scanner Calibration",G,XX
84,21357,"Electrode, Cutaneous",G,XY
84,21358,"Electrode, Needle",G,XZ
84,21359,"Tester, Electrode/Lead, Electroencephalograph",G,YA
84,21360,"Media, Electroconductive",G,YB
84,21361,"Electrode, Cortical",G,YC
84,21362,"Transducer, Tremor",G,YD
84,21363,encephalogram telemetry system,G,YE
84,21364,"Instrument, Shunt System Implantation",G,YK
84,21365,"Stimulator, Intracerebral/Subcortical, Implanted",G,YZ
84,21366,"Stimulator, Cerebellar, Implanted",G,ZA
84,21367,"Stimulator, Spinal-Cord, Implanted (Pain Relief)",G,ZB
84,21371,"Stimulator, Peripheral Nerve, Implanted (Pain Relief)",G,ZF
84,21372,"Stimulator, Neuromuscular, External Functional",G,ZI
84,21373,"Stimulator, Nerve, Transcutaneous, For Pain Relief",G,ZJ
84,21374,"Electrode, Nasopharyngeal",G,ZK
84,21375,"Electrode, Depth",G,ZL
84,21376,"Analyzer, Rigidity",G,ZM
84,21377,Rheoencephalograph,G,ZN
84,21378,"Device, Galvanic Skin Response Measurement",G,ZO
84,21379,"Stimulator, Mechanical, Evoked Response",G,ZP
84,21380,"Instrument, Dowel Cutting",G,ZQ
84,21381,"Retractor, Self-Retaining, For Neurosurgery",G,ZT
84,21383,"Instrument, Microsurgical",G,ZX
84,21385,"Rongeur, Powered",H,AD
84,21386,"Rongeur, Manual",H,AE
84,21388,"Instrument, Surgical, Non-Powered",H,AO
84,21389,"Needle, Neurosurgical Suture",H,AS
84,21390,"Instrument, Stereotaxic",H,AW
84,21391,"Tong, Skull for Traction",H,AX
84,21394,"Paddie, Cottonoid",H,BA
84,21395,"Motor, Drill, Pneumatic",H,BB
84,21396,"Motor, Drill, Electric",H,BC
84,21397,"Handpiece (Brace), Drill",H,BD
84,21398,"Drills, Burrs, Trephines & Accessories (Simple, Powered)",H,BE
84,21399,"Drills, Burrs, Trephines & Accessories (Compound, Powered)",H,BF
84,21400,"Drills, Burrs, Trephines & Accessories (Manual)",H,BG
84,21403,"Holder, Head, Neurosurgical (Skull Clamp)",H,BL
84,21404,"Headrest, Neurosurgical",H,BM
84,21405,"Chair, Neurosurgical",H,BN
84,21406,"Clip, Scalp",H,BO
84,21407,"Clip, Implanted Malleable",H,BP
84,21408,"Instrument, Clip Removal",H,BQ
84,21409,"Rack, Clip",H,BR
84,21410,"Instrument, Clip Forming/Cutting",H,BS
84,21412,"Fastener, Plate, Cranioplasty",H,BW
84,21413,"Instrument, Cranioplasty Material Forming",H,BX
84,21414,"Catheter, Intravascular Occluding",H,BZ
84,21415,"Catheter, Ventricular",H,CA
84,21416,"Device, Aversive Conditioning",H,CB
84,21417,"Device, Biofeedback",H,CC
84,21418,"Cannula, Ventricular",H,CD
84,21419,"Clamp, Carotid Artery",H,CE
84,21421,"Device, Artificial Embolization",H,CG
84,21422,"Clip, Aneurysm",H,CH
84,21423,"Applier, Aneurysm Clip",H,CI
84,21424,"Device, Skin Potential Measurement",H,CJ
84,21425,"Device, Temperature Measurement, Direct Contact, Powered",H,CS
84,22589,"Device, Nerve Conduction Velocity Measurement",J,XE
84,22590,"Plethysmograph, Ocular",J,XF
84,22591,"Shunt, Central Nervous System And Components",J,XG
84,22592,Methyl Metacrylate For Aneurysmorrhaphy,J,XH
84,22593,"Cuff, Nerve",J,XI
84,22594,Cranial electrotherapy stimulator to treat depression,J,XK
84,22595,"Block, Bite",J,XL
84,22775,"Adhesive, Tissue for Aneurysmorrhaphy",K,GF
84,22776,"Adhesive, Tissue for General Neurosurgical Use",K,GG
84,23187,"Device, Neurosurgical Fragmentation and Aspiration",L,BK
84,23255,"Device, sleep assessment",L,EL
84,23256,"Dura Mater, Human, Lyophilized",L,EM
84,23311,"Stimulator, Spinal-Cord, Totally Implanted for Pain Relief",L,GW
84,23321,"Electrode, Spinal Epidural",L,HG
84,23336,"Electrode, Stabilized Epidural Spinal",L,HY
84,23345,Interferential current therapy,L,IH
84,23346,"Monitor, Intracranial Pressure, Implanted",L,II
84,23405,"Laser, Neurosurgical",L,KW
84,23413,"Stimulator, Spinal-Cord, Implanted for Peripheral Vascular Disease",L,LE
84,23414,"Laser, Neurosurigal, Argon",L,LF
84,23422,"Device, Vibration Threshold Measurement",L,LN
84,23437,"Monitor, Blood-Flow, Cerebral, Thermal Diffusion",L,ME
84,23529,"Recorder, Attention Task Performance",L,QD
84,23546,"Test, Temperature Discrimination",L,QW
84,23690,"Stimulator, Subcortical, Implanted for Epilepsy",L,YI
84,23691,"Stimulator, Autonomic Nerve, Implanted for Epilepsy",L,YJ
84,23800,"Stimulator, Thalamic, Epilepsy, Implanted",M,BX
84,24966,"Stimulator, Brain, Implanted, For Behavior Modification",M,FR
84,24973,"Stimulator, Electrical, Implanted, For Parkinsonian Tremor",M,HY
84,24974,"Stimulator, Vestibular Acceleration, Therapeutic",M,HZ
84,25326,"Stimulator, Functional Walking Neuromuscular, Non-invasive",M,KD
84,25330,"Guide, Wire, Catheter, Neurovasculature",M,OF
84,150556,"Accessory, Barium Sulfate, Methyl Methacrylate for Cranioplasty",M,YU
84,150647,"Balloon, Detachable, For Neurovascular Occlusion",M,ZQ
84,151726,"System, Catheter or Guidewire, Steerable (Magnetic)",N,DQ
84,152005,"System, Hypothermia, Intravenous, Cooling",N,CX
84,152310,"Stimulator, Subcortical, Electrical, Implanted (Motor Disorders)",M,RU
84,152318,"Stimulator, Vagus Nerve, Implanted (Depression)",M,UZ
84,152319,"Orthosis, Cranial",M,VA
84,152322,"Device, Acupressure",M,VV
84,152324,"Cap, Cooling (Infants)",M,XM
84,152683,"Stimulator, Transcutaneous Electrical, for Cosmetic Use",N,FO
84,153185,"Stimulator, Electrical, Implanted, for Parkinsonian Symptoms",N,HL
84,153188,"Nerve, Stimulator, Electrical, Percutaneous (PENS) for Pain Relief",N,HI
84,153199,"Catheter, Ventricular (Containing Antibiotic or Antimicrobial Agents)",N,HC
84,153363,"Stent, Intracranial Neurovascular",N,JE
84,153881,"Sealant, Dural",N,QR
84,153941,"Material, Embolization, Neurovascular, Polymerizing or Precipitating",N,PE
84,155172,"Drills, Burrs, Trephines and Accessories (Simple Powered), Reprocessed",N,LN
84,155173,"Drills, Burrs, Trephines and Accessories (Manual), Reprocessed",N,LO
84,155174,"Drills, Burrs, Trephines, and Accessories (Powered Compound), Reprocessed",N,LP
84,155175,"Instrument, Clip, Forming/Cutting, Reprocessed",N,MN
84,155176,"Catheter, Thrombus Retriever",N,RY
84,155277,"Evoked Potential Stimulator, Thermal",N,TU
84,155293,"Catheter, Neuro-Vasculature, Occluding Ballon",N,UF
84,155313,"Stimulator, Nerve, Transcutaneous, Over-The-Counter",N,UH
84,155333,"Cathether, Ultrasound, Infusion, System",N,UI
84,157356,"Stimulator, electrical, transcutaneous, for arthritis",N,YN
84,157499,Low electric fields for tumor treatment,N,ZK
84,157512,"Stimulator, electrical, transcutaneous, with limted output, for aesthetic purposes",N,YX
84,157513,"Stimulator, nerve, electrical, transcutaneous, with limited output, for pain relief",N,YW
84,158054,"Polymerizing, neurovascular embolization material",O,BA
84,158235,Transcranial Magnetic Stimulator,O,BP
84,158276,EATING DISORDER CONDITIONING TOOL,O,BV
84,163204,"Stimulator, nerve, electrical, transcutaneous, limited output, arthritis pain relief",O,CF
84,166926,Burst suppression detection software for electroencephalograph,O,RT
84,166961,neurological tray,O,JG
84,166963,non-normalizing quantitative electroencephalograph software,O,LT
84,166964,normalizing quantitative electroencephalograph software,O,LU
84,166965,standard polysomnograph with electroencephalograph,O,LV
84,166966,index-generating electroencephalograph software,O,LW
84,166967,neuroimaging correlation software for electroencephalograph or magnetoencephalograph,O,LX
84,166968,magnetoencephalograph,O,LY
84,166969,automatic event detection software for polysomnograph with electroencephalograph,O,LZ
84,166970,amplitude-integrated electroencephalograph,O,MA
84,166971,automatic event detection software for full-montage electroencephalograph,O,MB
84,166972,reduced- montage standard electroencephalograph,O,MC
